1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.455926826070496061e-01,2.495258693147084372e-02,3.052615417105447593e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.574987070727570659e-01,9.951610137695374725e-01,6.993826517200262272e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.203023637754626063e-01,1.000000000000000000e+00,4.886850923482450870e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.832205402075405720e-01,8.417711593664017888e-01,4.760322009786308595e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.327309089256955454e-01,1.602370802120666404e+00,1.290256445495635562e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.285089467450949874e-01,2.698886788125297365e+00,3.453641102289281006e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.711573577625585374e-01,4.130029353776888401e-01,3.646038003667335659e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.867450157520554876e-01,6.688243972943317406e-01,4.389103015912774186e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.762880288380299421e-01,1.000000000000000000e+00,5.396309046407674614e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.438522191238882697e-01,8.441795141662794544e-01,6.570778503292910022e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.588072592251585924e-01,1.539910240983527245e+00,5.973218140537560616e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.632997208941364686e-01,5.245846079896817615e-01,4.460210620255801173e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.640049781463917222e-01,9.404278639941479057e-01,3.889026078726790514e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.408035205028759340e-01,2.853635724238953397e+00,1.554118502659564693e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.917066909566855104e-01,1.000000000000000000e+00,6.294052039390336528e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.108588276250644933e-01,2.430856927232191822e+00,6.013866957549837133e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.855049730524311657e-01,1.000000000000000000e+00,4.387955859633042577e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.537003352161766978e-01,1.000000000000000000e+00,5.733662371566574656e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.256980993396903612e-01,1.150430847467810214e+00,6.845855001996506983e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.620607887353180177e-01,2.647504076436043796e+00,2.137140482783784490e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351739235334392109e-01,7.219350601805722967e-01,4.476314171726131219e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.231374185459002180e-01,1.560291244888053264e+00,3.810033088766975329e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.139391003782907585e-01,1.000000000000000000e+00,5.608596592709743645e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.038798048537881852e-01,3.955034091398732521e-01,2.720028533895977874e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.397773248799713819e-01,1.273789566694563113e-01,4.921527656460543687e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.549608739630529974e-01,1.000000000000000000e+00,3.193034604334324400e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.546921677331316136e-01,1.000000000000000000e+00,6.183487185507722250e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.443069974169537417e-01,2.741071155101002965e+00,3.277666242719559087e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.803311418595563875e-01,1.000000000000000000e+00,2.100599886797831772e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.120576423049310155e-01,6.582971870125585712e-01,3.613071899671552734e-01
